,,,候選人名單編號 Candidiates List Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F0201,福榮街官立小學,Fuk Wing Street Government Primary School,268 ,686 ,118 ,101 ,"1,003 ",681 ,310 ,,,,,,,,"3,167 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F0301,聖方濟各英文小學,St. Francis of Assisi's English Primary School,220 ,474 ,90 ,84 ,"1,007 ",881 ,232 ,,,,,,,,"2,988 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F0401,石硤尾社區會堂,Shek Kip Mei Community Hall,189 ,557 ,78 ,104 ,"1,917 ",801 ,361 ,,,,,,,,"4,007 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F0501,深水埔街坊福利事務促進會,Shamshuipo Kaifong Welfare Advancement Association,249 ,691 ,95 ,121 ,937 ,803 ,334 ,,,,,,,,"3,230 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F0601,北河街體育館,Pei Ho Street Sports Centre,198 ,398 ,64 ,66 ,817 ,951 ,234 ,,,,,,,,"2,728 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F0701,南昌社區中心,Nam Cheong District Community Centre,130 ,335 ,65 ,80 ,"1,315 ",501 ,259 ,,,,,,,,"2,685 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F0801,英華書院,Ying Wa College,187 ,341 ,100 ,132 ,"1,859 ","1,113 ",382 ,,,,,,,,"4,114 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F0901,麗閣社區會堂,Lai Kok Community Hall,174 ,548 ,110 ,103 ,"2,203 ",848 ,471 ,,,,,,,,"4,457 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1001,旅港開平商會學校,Hoi Ping Chamber of Commerce Primary School,121 ,267 ,47 ,48 ,"1,097 ",614 ,161 ,,,,,,,,"2,355 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1101,聖公會聖馬利亞堂莫慶堯中學,SKH St. Mary's Church Mok Hing Yiu College,321 ,563 ,161 ,99 ,"2,410 ","1,191 ",346 ,,,,,,,,"5,091 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1201,美孚新邨孚佑堂,Mei Foo Sun Chuen Community Centre,430 ,"1,056 ",146 ,109 ,768 ,"1,310 ",235 ,,,,,,,,"4,054 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1301,博愛醫院美孚荔灣街坊會梁之潛伉儷長者健康支援及進修中心,POH Mei Foo Lai Wan Kaifong Association Mr. and Mrs. Leung Chi Chim Elderly Health Support and Learning Centre,397 ,952 ,101 ,100 ,676 ,"1,062 ",243 ,,,,,,,,"3,531 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1401,荔枝角公園體育館,Lai Chi Kok Park Sports Centre,435 ,990 ,118 ,121 ,755 ,984 ,292 ,,,,,,,,"3,695 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1501,荔枝角社區會堂,Lai Chi Kok Community Hall,416 ,946 ,116 ,159 ,750 ,661 ,340 ,,,,,,,,"3,388 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1601,五邑工商總會學校,Five Districts Business Welfare Association School,129 ,345 ,49 ,53 ,552 ,359 ,165 ,,,,,,,,"1,652 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1602,長沙灣體育館,Cheung Sha Wan Sports Centre,236 ,715 ,124 ,81 ,"1,888 ","1,789 ",357 ,,,,,,,,"5,190 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1701,長沙灣社區中心,Cheung Sha Wan Community Centre,248 ,782 ,103 ,107 ,"1,707 ",984 ,483 ,,,,,,,,"4,414 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1801,白田社區會堂,Pak Tin Community Hall,215 ,557 ,100 ,101 ,"1,589 ",930 ,439 ,,,,,,,,"3,931 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1901,聖母玫瑰書院,Our Lady of the Rosary College,308 ,531 ,82 ,105 ,510 ,531 ,146 ,,,,,,,,"2,213 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2001,大坑東社區中心,Tai Hang Tung Community Centre,163 ,500 ,107 ,109 ,"2,210 ",845 ,353 ,,,,,,,,"4,287 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2101,白田邨13座地下3 - 4號,"Units 3 - 4, G/F, Block 13, Pak Tin Estate",89 ,256 ,66 ,46 ,810 ,305 ,200 ,,,,,,,,"1,772 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F2102,香港城市大學澤安中心,"Chak On Centre, City University of Hong Kong",120 ,295 ,41 ,85 ,873 ,432 ,126 ,,,,,,,,"1,972 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G 九龍城區 KOWLOON CITY DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0101,馬頭涌官立小學,Ma Tau Chung Government Primary School,297 ,665 ,111 ,109 ,"1,302 ","1,060 ",418 ,,,,,,,,"3,962 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0201,土瓜灣體育館,To Kwa Wan Sports Centre,352 ,840 ,105 ,136 ,860 ,899 ,743 ,,,,,,,,"3,935 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0301,保良局林文燦英文小學,PLK Lam Man Chan English Primary School,190 ,574 ,64 ,47 ,429 ,"1,070 ",281 ,,,,,,,,"2,655 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0401,中華基督教會灣仔堂基道小學(九龍城),CCC Wanchai Church Kei To Primary School (Kowloon City),343 ,854 ,118 ,99 ,623 ,"1,258 ",684 ,,,,,,,,"3,979 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0402,新亞中學,New Asia Middle School,202 ,549 ,65 ,71 ,416 ,569 ,229 ,,,,,,,,"2,101 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0501,佛光街體育館,Fat Kwong Street Sports Centre,156 ,384 ,52 ,47 ,722 ,732 ,279 ,,,,,,,,"2,372 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0502,循道衛理楊震社會服務處何文田青少年綜合發展中心,YMMSS Homantin Integrated Centre for Youth Development,108 ,306 ,46 ,37 ,724 ,595 ,218 ,,,,,,,,"2,034 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0601,余振強紀念中學,Yu Chun Keung Memorial College,333 ,651 ,94 ,121 ,425 ,596 ,174 ,,,,,,,,"2,394 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0602,何文田官立中學,Homantin Government Secondary School,207 ,361 ,47 ,61 ,257 ,357 ,112 ,,,,,,,,"1,402 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0701,明愛九龍社區中心,Caritas Community Centre - Kowloon,179 ,310 ,47 ,64 ,232 ,320 ,80 ,,,,,,,,"1,232 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0702,九龍總商會,Kowloon Chamber of Commerce,183 ,513 ,82 ,88 ,589 ,392 ,163 ,,,,,,,,"2,010 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0801,喇沙小學,La Salle Primary School,377 ,626 ,80 ,146 ,480 ,644 ,203 ,,,,,,,,"2,556 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0901,九龍塘官立小學,Kowloon Tong Government Primary School,344 ,565 ,86 ,125 ,387 ,548 ,198 ,,,,,,,,"2,253 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G0902,九龍方方樂趣幼稚兒園,Kowloon Funful Kindergarten & Children's Corner,55 ,73 ,18 ,22 ,50 ,132 ,16 ,,,,,,,,366 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1001,九龍城體育館,Kowloon City Sports Centre,240 ,454 ,75 ,72 ,472 ,870 ,233 ,,,,,,,,"2,416 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1101,聖三一堂小學,Holy Trinity Primary School,231 ,520 ,80 ,72 ,799 ,617 ,456 ,,,,,,,,"2,775 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1201,聖匠小學,Holy Carpenter Primary School,238 ,747 ,73 ,61 ,592 ,"1,615 ",287 ,,,,,,,,"3,613 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1301,土瓜灣市政大廈室內羽毛球場,To Kwa Wan Complex Indoor Games Room,127 ,322 ,36 ,26 ,237 ,"1,297 ",136 ,,,,,,,,"2,181 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1501,博愛醫院任永賢夫人幼稚園 / 幼兒中心,POH Mrs Yam Wing Yin Kindergarten / Day Nursery,249 ,475 ,75 ,59 ,288 ,489 ,137 ,,,,,,,,"1,772 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1601,葛量洪校友會黃埔學校,GCEPSA Whampoa Primary School,530 ,"1,249 ",172 ,199 ,857 ,"1,197 ",446 ,,,,,,,,"4,650 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1701,馬頭涌官立小學(紅磡灣),Ma Tau Chung Government Primary School (Hung Hom Bay),462 ,"1,087 ",155 ,169 ,778 ,"1,004 ",340 ,,,,,,,,"3,995 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1801,聖公會聖匠堂長者地區中心,SKH Holy Carpenter Church District Elderly Community Centre,172 ,402 ,48 ,61 ,308 ,468 ,177 ,,,,,,,,"1,636 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1901,紅磡市政大廈體育館,Hung Hom Municipal Services Building Sports Centre,319 ,891 ,118 ,113 ,"1,141 ","1,439 ",464 ,,,,,,,,"4,485 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G2001,天神嘉諾撒學校,Holy Angels Canossian School,483 ,"1,165 ",140 ,124 ,899 ,"1,406 ",550 ,,,,,,,,"4,767 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G2101,聖公會聖三一堂中學,SKH Holy Trinity Church Secondary School,213 ,943 ,85 ,61 ,523 ,"1,088 ",453 ,,,,,,,,"3,366 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G2201,路德會包美達社區中心,Martha Boss Lutheran Community Centre,410 ,"1,503 ",136 ,102 ,909 ,"1,386 ",582 ,,,,,,,,"5,028 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC3,九龍東,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H 黃大仙區 WONG TAI SIN DISTRICT ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0101,黃大仙社區中心,Wong Tai Sin Community Centre,439 ,760 ,162 ,127 ,763 ,797 ,"1,878 ",,,,,,,,"4,926 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0201,聖公會基德小學,SKH Kei Tak Primary School,429 ,844 ,160 ,152 ,"1,080 ",792 ,"1,173 ",,,,,,,,"4,630 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0301,龍翔官立中學,Lung Cheung Government Secondary School,267 ,446 ,78 ,62 ,385 ,354 ,"1,727 ",,,,,,,,"3,319 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0401,聖文德書院,St. Bonaventure College & High School,340 ,655 ,109 ,87 ,439 ,538 ,601 ,,,,,,,,"2,769 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0501,鳳德社區中心,Fung Tak Estate Community Centre,657 ,"1,326 ",202 ,173 ,945 ,"1,191 ","1,208 ",,,,,,,,"5,702 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0502,蒲崗村道體育館,Po Kong Village Road Sports Centre,217 ,477 ,85 ,51 ,319 ,562 ,437 ,,,,,,,,"2,148 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0601,香港小童群益會賽馬會慈雲山青少年綜合服務中心,BGCA of HKJC Tsz Wan Shan Children & Youth Integrated Services Centre,388 ,775 ,142 ,84 ,552 ,565 ,887 ,,,,,,,,"3,393 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0701,保良局何壽南小學,PLK Stanley Ho Sau Nan Primary School,206 ,383 ,95 ,96 ,292 ,447 ,430 ,,,,,,,,"1,949 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0702,嘉諾撒小學(新蒲崗),Canossa Primary School (San Po Kong),341 ,634 ,122 ,151 ,443 ,531 ,607 ,,,,,,,,"2,829 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0801,天主教伍華中學,Ng Wah Catholic Secondary School,244 ,695 ,117 ,92 ,783 ,797 ,915 ,,,,,,,,"3,643 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0901,東頭社區中心,Tung Tau Community Centre,222 ,349 ,61 ,43 ,440 ,574 ,475 ,,,,,,,,"2,164 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1001,香港傷殘青年協會(賽馬會活動中心),Hong Kong Federation of Handicapped Youth (Jockey Club Activity Centre),212 ,477 ,93 ,74 ,482 ,671 ,528 ,,,,,,,,"2,537 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1002,華德學校,Bishop Walsh Primary School,178 ,342 ,77 ,45 ,343 ,385 ,443 ,,,,,,,,"1,813 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1101,中華基督教會扶輪中學,CCC Rotary Secondary School,154 ,289 ,55 ,49 ,339 ,518 ,343 ,,,,,,,,"1,747 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1102,香港青年協會賽馬會橫頭磡青年空間,The Hong Kong Federation of Youth Groups Jockey Club Wang Tau Hom Youth S.P.O.T.,205 ,443 ,84 ,68 ,482 ,587 ,521 ,,,,,,,,"2,390 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1201,天主教博智小學,Price Memorial Catholic Primary School,383 ,651 ,154 ,89 ,529 ,462 ,688 ,,,,,,,,"2,956 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1202,潔心林炳炎中學,Kit Sam Lam Bing Yim Secondary School,410 ,654 ,129 ,101 ,646 ,661 ,583 ,,,,,,,,"3,184 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1301,嗇色園主辦可德幼稚園,Ho Tak Kindergarten (Sponsored by Sik Sik Yuen),230 ,388 ,82 ,70 ,470 ,352 ,659 ,,,,,,,,"2,251 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1302,翠竹商場5樓,"Level 5, Tsui Chuk Commercial Complex",331 ,659 ,133 ,119 ,610 ,581 ,741 ,,,,,,,,"3,174 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1401,竹園社區中心,Chuk Yuen Estate Community Centre,152 ,226 ,35 ,50 ,937 ,284 ,594 ,,,,,,,,"2,278 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1402,浸信會天虹小學,Baptist Rainbow Primary School,99 ,174 ,51 ,36 ,851 ,231 ,487 ,,,,,,,,"1,929 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1501,竹園體育館,Chuk Yuen Sports Centre,466 ,902 ,203 ,124 ,938 ,850 ,"1,546 ",,,,,,,,"5,029 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1601,慈雲山(南區)社區中心,Tsz Wan Shan (South) Estate Community Centre,476 ,"1,025 ",142 ,131 ,683 ,"1,308 ","1,074 ",,,,,,,,"4,839 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1701,肖霞幼稚園,Chiu Ha Kindergarten,493 ,961 ,131 ,99 ,820 ,978 ,914 ,,,,,,,,"4,396 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1801,慈雲山聖文德天主教小學,TWS St. Bonaventure Catholic Primary School,600 ,946 ,161 ,154 ,726 ,"1,056 ","1,636 ",,,,,,,,"5,279 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1901,中華基督教會協和書院,CCC Heep Woh College,421 ,701 ,124 ,73 ,826 ,955 ,"1,030 ",,,,,,,,"4,130 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2001,聖公會基心小學(舊址),SKH Kei Sum Primary School (Former),501 ,"1,385 ",168 ,112 ,597 ,679 ,812 ,,,,,,,,"4,254 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2101,保良局百周年學校,PLK Centenary School,357 ,832 ,119 ,94 ,510 ,887 ,746 ,,,,,,,,"3,545 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2201,香港幼稚園協會幼兒學校,Hong Kong Kindergarten Association Pre-school,315 ,865 ,71 ,73 ,365 ,660 ,715 ,,,,,,,,"3,064 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2301,彩雲社區中心,Choi Wan Estate Community Centre,321 ,742 ,84 ,80 ,382 ,546 ,"1,150 ",,,,,,,,"3,305 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2401,佛教孔仙洲紀念中學,Buddhist Hung Sean Chau Memorial College,651 ,"1,403 ",179 ,195 ,911 ,921 ,999 ,,,,,,,,"5,259 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2402,中華基督教會基華小學,CCC Kei Wa Primary School,218 ,470 ,74 ,72 ,290 ,346 ,954 ,,,,,,,,"2,424 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H2501,聖公會日修小學,SKH Yat Sau Primary School,250 ,454 ,122 ,81 ,348 ,379 ,"1,252 ",,,,,,,,"2,886 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J 觀塘區  KWUN TONG DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J0101,觀塘社區中心,Kwun Tong Community Centre,315 ,705 ,101 ,93 ,363 ,666 ,662 ,,,,,,,,"2,905 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J0201,德福花園社區會堂,Telford Gardens Community Hall,434 ,790 ,189 ,179 ,589 ,692 ,488 ,,,,,,,,"3,361 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J0301,啟業社區會堂,Kai Yip Community Hall,371 ,614 ,97 ,105 ,366 ,"1,034 ",515 ,,,,,,,,"3,102 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J0401,仁濟醫院羅陳楚思中學,Yan Chai Hospital Law Chan Chor Si College,654 ,"1,277 ",217 ,135 ,851 ,"1,323 ",808 ,,,,,,,,"5,265 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J0501,聖公會聖約翰小學,SKH St John's Primary School,337 ,633 ,85 ,63 ,491 ,"1,474 ",588 ,,,,,,,,"3,671 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J0601,佐敦谷聖若瑟天主教小學,Jordan Valley St Joseph's Catholic Primary School,377 ,635 ,138 ,133 ,586 ,"1,738 ",659 ,,,,,,,,"4,266 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J0701,振華道體育館,Chun Wah Road Sports Centre,161 ,279 ,56 ,42 ,178 ,228 ,207 ,,,,,,,,"1,151 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J0702,瑪利諾中學,Maryknoll Secondary School,286 ,512 ,80 ,81 ,323 ,717 ,379 ,,,,,,,,"2,378 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J0703,牛頭角道體育館,Ngau Tau Kok Road Sports Centre,301 ,503 ,87 ,70 ,382 ,851 ,441 ,,,,,,,,"2,635 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J0801,寧波第二中學,Ning Po No. 2 College,330 ,894 ,107 ,88 ,361 ,892 ,755 ,,,,,,,,"3,427 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J0901,順利社區中心,Shun Lee Estate Community Centre,285 ,684 ,133 ,107 ,411 ,531 ,623 ,,,,,,,,"2,774 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J0902,中華基督教會基順學校,CCC Kei Shun Special School,232 ,432 ,123 ,181 ,361 ,860 ,598 ,,,,,,,,"2,787 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1001,迦密梁省德學校,Carmel Leung Sing Tak School,305 ,638 ,114 ,108 ,368 ,731 ,647 ,,,,,,,,"2,911 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1101,秀茂坪天主教小學,Sau Mau Ping Catholic Primary School,567 ,848 ,156 ,176 ,595 ,"2,670 ",980 ,,,,,,,,"5,992 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1201,基督教聖約教會堅樂小學,The Mission Covenant Church Holm Glad Primary School,373 ,766 ,162 ,148 ,431 ,"1,064 ",829 ,,,,,,,,"3,773 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1301,路德會陳蒙恩幼稚園,Chan Mung Yan Lutheran Kindergarten,389 ,748 ,146 ,123 ,477 ,670 ,668 ,,,,,,,,"3,221 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1302,宣道會秀茂坪陳李詠貞幼稚園,CASMP Chen Lee Wing Tsing Kindergarten,328 ,593 ,126 ,93 ,448 ,520 ,520 ,,,,,,,,"2,628 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1401,秀明小學,Sau Ming Primary School,349 ,624 ,127 ,59 ,419 ,"1,393 ",582 ,,,,,,,,"3,553 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1402,觀塘官立小學(秀明道),Kwun Tong Government Primary School (Sau Ming Road),287 ,570 ,118 ,75 ,382 ,"1,095 ",549 ,,,,,,,,"3,076 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1501,聖公會德田李兆強小學,SKH Tak Tin Lee Shiu Keung Primary School,568 ,"1,124 ",219 ,142 ,669 ,"1,217 ","1,362 ",,,,,,,,"5,301 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1601,藍田聖保祿中學,St Paul's School (Lam Tin),315 ,602 ,87 ,95 ,386 ,474 ,858 ,,,,,,,,"2,817 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1701,藍田(東區)社區會堂,Lam Tin (East) Community Hall,465 ,888 ,149 ,116 ,548 ,"1,361 ",828 ,,,,,,,,"4,355 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1801,聖公會李兆強小學,SKH Lee Shiu Keung Primary School,524 ,810 ,205 ,133 ,565 ,"1,094 ","1,071 ",,,,,,,,"4,402 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1901,聖公會慈光堂聖匠幼稚園,SKH Kindly Light Church Holy Carpenter Kindergarten,319 ,614 ,86 ,76 ,429 ,495 ,556 ,,,,,,,,"2,575 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J1902,藍田(南)體育館,Lam Tin (South) Sports Centre,397 ,732 ,112 ,95 ,541 ,"1,239 ",817 ,,,,,,,,"3,933 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2001,保良局方王錦全幼稚園,PLK Mrs Fong Wong Kam Chuen Kindergarten,268 ,525 ,130 ,93 ,400 ,746 ,546 ,,,,,,,,"2,708 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2002,循道衛理楊震社會服務處鯉魚門晉朗綜合復康服務中心,YMMSS Lei Yue Mun Integrated Rehabilitation Services Centre,181 ,299 ,84 ,61 ,245 ,"1,000 ",400 ,,,,,,,,"2,270 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2101,聖安當小學,St. Antonius Primary School,380 ,608 ,155 ,151 ,452 ,854 ,820 ,,,,,,,,"3,420 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2201,香港中國婦女會李樹培夫人啟知中心,Hong Kong Chinese Women's Club Dr. Ellen Li Learning Centre,473 ,818 ,199 ,242 ,631 ,"1,246 ",890 ,,,,,,,,"4,499 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2301,天主教普照中學,Po Chiu Catholic Secondary School,354 ,591 ,149 ,135 ,397 ,925 ,748 ,,,,,,,,"3,299 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2302,鯉魚門體育館,Lei Yue Mun Sports Centre,45 ,89 ,17 ,12 ,47 ,129 ,79 ,,,,,,,,418 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2401,茜草灣鄰里社區中心,Sai Tso Wan Neighbourhood Community Centre,871 ,"1,477 ",214 ,179 ,957 ,"1,107 ",662 ,,,,,,,,"5,467 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2501,藍田 (西區) 社區中心,Lam Tin (West) Estate Community Centre,123 ,294 ,52 ,45 ,167 ,178 ,187 ,,,,,,,,"1,046 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2502,五邑司徒浩中學,FDBWA Szeto Ho Secondary School,624 ,"1,157 ",180 ,151 ,754 ,827 ,587 ,,,,,,,,"4,280 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2601,天主教佑華小學,Our Lady of China Catholic Primary School,406 ,803 ,162 ,98 ,469 ,860 ,759 ,,,,,,,,"3,557 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2701,觀塘瑪利諾書院,Kwun Tong Maryknoll College,439 ,859 ,172 ,103 ,599 ,650 ,897 ,,,,,,,,"3,719 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2801,地利亞修女紀念學校(月華),Delia Memorial School (Yuet Wah),411 ,721 ,138 ,137 ,500 ,750 ,531 ,,,,,,,,"3,188 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2901,瑞和街體育館,Shui Wo Street Sports Centre,190 ,319 ,81 ,83 ,240 ,533 ,353 ,,,,,,,,"1,799 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J2902,曉光街體育館,Hiu Kwong Street Sports Centre,227 ,432 ,68 ,69 ,306 ,351 ,368 ,,,,,,,,"1,821 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
